,symptoms,prognosa
4160,"Sesekali, nyeri otot saya rasakan. Saya tidak merasakan adanya gatal. Sering bermasalah dengan sakit perut 1. Saya tidak merasakan keasaman. Sesekali, muntah saya rasakan. Saya tidak merasakan buang air kecil bercak. nyeri sendi. Saya mengalami diare sesekali. Sering bermasalah dengan mual. Sering bermasalah dengan urin gelap. Sesekali, menguningnya mata saya rasakan. kehilangan selera makan. Sering bermasalah dengan kulit kekuningan. Sering bermasalah dengan demam ringan.",19
4161,"Saya tidak merasakan adanya pemborosan otot. Sesekali, urin gelap saya rasakan. Saya mengalami menerima suntikan yang tidak steril. Saya mengalami menerima transfusi darah sesekali. Kasus sakit perut 1 ringan. Saya menemukan tanda-tanda gatal. Saya tidak merasakan buang air kecil yang terbakar. Sering bermasalah dengan rasa tidak enak. Saya menemukan tanda-tanda kehilangan selera makan. Saya mengalami kulit kekuningan sesekali. Sering bermasalah dengan menguningnya mata. Sering bermasalah dengan kelesuan. Sesekali, urin kuning saya rasakan. Saya mengalami kelelahan dalam beberapa hari terakhir. Tidak ada penurunan berat badan.",20
4162,Saya tidak merasakan adanya penambahan berat badan. menguningnya mata. Saya tidak merasakan gatal. Sering bermasalah dengan sejarah keluarga. Kasus mual ringan. Saya menemukan tanda-tanda kehilangan selera makan. Saya tidak merasakan adanya sesak napas. Saya mengalami kelelahan. Saya mengalami kulit kekuningan dalam beberapa hari terakhir.,21
4163,"Saya mengalami kelelahan dalam beberapa hari terakhir. Sering bermasalah dengan kehilangan selera makan. Saya mengalami sakit perut 1 sesekali. Saya mengalami mual dalam beberapa hari terakhir. Saya menemukan tanda-tanda menguningnya mata. Sesekali, nyeri sendi saya rasakan. Sering bermasalah dengan urin gelap. Tidak ada kegelisahan. Saya mengalami kulit kekuningan sesekali. Saya mengalami muntah. Tidak ada kelesuan. Saya tidak merasakan bisul di lidah.",22
4164,"Saya mengalami kulit kekuningan sesekali. Kasus mual ringan. Sering bermasalah dengan demam tinggi. Kasus kehilangan selera makan ringan. Saya mengalami gagal hati akut. Kasus muntah ringan. Saya mengalami kelelahan. Tidak ada bintik-bintik merah di sekujur tubuh. Saya menemukan tanda-tanda urin gelap. Sesekali, sakit perut 1 saya rasakan. pendarahan perut. Sering bermasalah dengan menguningnya mata. Kasus nyeri sendi ringan. Kasus koma ringan. Saya tidak merasakan adanya nyeri otot. Tidak ada sakit kepala.",23
4165,Saya mengalami riwayat konsumsi alkohol. Saya mengalami kulit kekuningan dalam beberapa hari terakhir. Saya tidak merasakan penambahan berat badan. Saya mengalami pembengkakan perut dalam beberapa hari terakhir. Tidak ada ruam kulit. Saya tidak merasakan adanya gatal. Saya mengalami kelebihan cairan 1 sesekali. Saya menemukan tanda-tanda muntah. Saya mengalami sakit perut 1 dalam beberapa hari terakhir. Saya mengalami distensi abdomen.,24
4166,"Saya mengalami kehilangan selera makan sesekali. Saya menemukan tanda-tanda darah dalam dahak. Sesekali, nyeri dada saya rasakan. Saya menemukan tanda-tanda kelelahan. Sesekali, panas dingin saya rasakan. Sesekali, demam ringan saya rasakan. Saya menemukan tanda-tanda demam tinggi. Saya menemukan tanda-tanda rasa tidak enak. berkeringat. Saya tidak merasakan bisul di lidah. Saya mengalami batuk sesekali. Saya mengalami menguningnya mata sesekali. Kasus penurunan berat badan ringan. Tidak ada tangan dan kaki dingin. Kasus dahak ringan. Sesekali, kelenjar getah bening membengkak saya rasakan. Saya mengalami muntah sesekali. Saya mengalami sesak napas sesekali. Saya tidak merasakan buang air kecil bercak.",25
4167,"Saya tidak merasakan adanya diare. Saya mengalami sakit kepala dalam beberapa hari terakhir. Kasus kelenjar getah bening membengkak ringan. Saya mengalami rasa tidak enak sesekali. Saya mengalami penyumbatan sesekali. Kasus mata merah ringan. Saya menemukan tanda-tanda tekanan sinus. Sering bermasalah dengan pilek. Saya mengalami batuk dalam beberapa hari terakhir. Saya mengalami kelelahan. Sering bermasalah dengan bersin terus menerus. kehilangan bau. Saya mengalami dahak. Saya tidak merasakan adanya kadar gula tidak teratur. Saya menemukan tanda-tanda nyeri otot. Kasus panas dingin ringan. Saya mengalami nyeri dada sesekali. Tidak ada gangguan pencernaan. Sering bermasalah dengan demam tinggi. Sesekali, iritasi tenggorokan saya rasakan.",26
4168,Saya mengalami sesak napas dalam beberapa hari terakhir. Saya menemukan tanda-tanda demam tinggi. Saya mengalami batuk sesekali. Saya mengalami dahak sesekali. Saya mengalami panas dingin dalam beberapa hari terakhir. Kasus nyeri dada ringan. Saya menemukan tanda-tanda dahak berkarat. kelelahan. Kasus detak jantung cepat ringan. Tidak ada pemborosan otot. Saya tidak merasakan nyeri sendi. Tidak ada muntah. Saya menemukan tanda-tanda berkeringat. Sering bermasalah dengan rasa tidak enak.,27
4169,Sering bermasalah dengan iritasi pada anus. Saya tidak merasakan adanya panas dingin. Saya mengalami tinja berdarah sesekali. Saya tidak merasakan kram. Saya mengalami nyeri di daerah anus sesekali. Tidak ada kegelisahan. Kasus sembelit ringan. Saya mengalami nyeri saat buang air besar sesekali.,28
4170,Saya tidak merasakan mata merah. Tidak ada ketidaknyamanan kandung kemih. muntah. Sering bermasalah dengan nyeri dada. Tidak ada penyumbatan. Saya menemukan tanda-tanda berkeringat. Saya menemukan tanda-tanda sesak napas.,29
4171,"Saya tidak merasakan gangguan pencernaan. Saya menemukan tanda-tanda pembuluh darah membengkak. Tidak ada kehilangan selera makan. kaki bengkak. Saya mengalami pembuluh darah menonjol di betis. Saya tidak merasakan adanya tekanan sinus. Kasus kram ringan. Saya mengalami kelelahan. Sesekali, memar saya rasakan. Sering bermasalah dengan kegemukan.",30
4172,"Saya menemukan tanda-tanda menstruasi yang tidak normal. Saya menemukan tanda-tanda pusing. Kasus tangan dan kaki dingin ringan. sifat lekas marah. Kasus wajah dan mata sembab ringan. Sesekali, perubahan suasana hati saya rasakan. Tidak ada kulit kekuningan. Sering bermasalah dengan penambahan berat badan. Saya tidak merasakan urin gelap. Kasus ekstremitas bengkak ringan. Saya mengalami kelelahan sesekali. Saya mengalami depresi. Kasus kuku rapuh ringan. Saya mengalami kelesuan. Saya mengalami tiroid yang membesar dalam beberapa hari terakhir. Saya tidak merasakan gangguan pencernaan.",31
4173,Kasus sifat lekas marah ringan. Saya mengalami penurunan berat badan. Sering bermasalah dengan diare. Saya mengalami perubahan suasana hati dalam beberapa hari terakhir. menstruasi yang tidak normal. Saya tidak merasakan adanya gemetaran. Saya menemukan tanda-tanda rasa lapar yang berlebihan. Saya menemukan tanda-tanda kelemahan otot. Saya tidak merasakan adanya nyeri sendi. Saya menemukan tanda-tanda kelelahan. Saya mengalami detak jantung cepat. Tidak ada muntah. Saya mengalami kegelisahan sesekali. berkeringat.,32
4174,"Saya mengalami kelelahan dalam beberapa hari terakhir. Sesekali, sifat lekas marah saya rasakan. berkeringat. Saya mengalami muntah dalam beberapa hari terakhir. Saya tidak merasakan bisul di lidah. Saya mengalami palpitasi. Saya mengalami ucapan cadel. Saya tidak merasakan adanya kelesuan. Saya mengalami kecemasan dalam beberapa hari terakhir. Sesekali, rasa lapar yang berlebihan saya rasakan. Saya tidak merasakan adanya buang air kecil yang terbakar. Sesekali, mual saya rasakan. Kasus bibir kering dan kesemutan ringan. Sesekali, sakit kepala saya rasakan. Sesekali, penglihatan kabur dan terdistorsi saya rasakan.",33
4175,"Sesekali, sakit lutut saya rasakan. Kasus nyeri sendi panggul ringan. Saya tidak merasakan batuk. Kasus sendi bengkak ringan. Sering bermasalah dengan sakit leher. Saya tidak merasakan adanya penambahan berat badan. Saya menemukan tanda-tanda nyeri sendi. Saya tidak merasakan adanya dehidrasi. Sering bermasalah dengan berjalan yang menyakitkan.",34
4176,Saya menemukan tanda-tanda leher kaku. Saya tidak merasakan adanya keasaman. Saya tidak merasakan sakit perut. Tidak ada sesak napas. Saya mengalami berjalan yang menyakitkan dalam beberapa hari terakhir. kekakuan gerakan. Kasus sendi bengkak ringan. Saya mengalami kelemahan otot dalam beberapa hari terakhir.,35
4177,"Saya tidak merasakan buang air kecil bercak. Sesekali, sakit kepala saya rasakan. Kasus muntah ringan. Tidak ada sakit perut. Saya menemukan tanda-tanda mual. Kasus gerakan berputar ringan. Sesekali, kehilangan keseimbangan saya rasakan. Saya mengalami kegoyangan. Saya tidak merasakan gemetaran.",36
4178,Tidak ada gatal. berteriak-teriak. Saya tidak merasakan adanya gemetaran. Kasus jerawat berisi nanah ringan. Saya mengalami ruam kulit dalam beberapa hari terakhir. Tidak ada bisul di lidah. Saya menemukan tanda-tanda komedo.,37
4179,Saya tidak merasakan adanya urin gelap. Kasus ketidaknyamanan kandung kemih ringan. rasa urin terus menerus. Kasus buang air kecil yang terbakar ringan. Saya mengalami bau urin yang busuk sesekali. Saya tidak merasakan adanya pembengkakan perut. Saya tidak merasakan adanya sakit perut 1.,38
4180,"Saya mengalami penyok kecil di kuku dalam beberapa hari terakhir. Saya mengalami pengelupasan kulit dalam beberapa hari terakhir. Sesekali, nyeri sendi saya rasakan. Saya tidak merasakan kegelisahan. Saya tidak merasakan kadar gula tidak teratur. Saya mengalami ruam kulit sesekali. Tidak ada kecemasan. Saya menemukan tanda-tanda kuku inflamasi. Saya mengalami perak seperti debu.",39
4181,Saya mengalami kerak kuning keluar sesekali. Sering bermasalah dengan lepuh. Saya tidak merasakan kelelahan. Saya mengalami ruam kulit. Saya tidak merasakan kecemasan. Kasus demam tinggi ringan. Kasus sakit merah di sekitar hidung ringan. Saya tidak merasakan bersin terus menerus.,40
4182,Tidak ada kelelahan. Saya tidak merasakan sakit perut. Saya mengalami gatal dalam beberapa hari terakhir. Saya mengalami ruam kulit dalam beberapa hari terakhir. Sering bermasalah dengan patch diskromik. Saya tidak merasakan penambahan berat badan. Kasus erupsi kulit nodal ringan.,0
4183,Tidak ada sakit kepala. Saya tidak merasakan adanya nyeri di belakang mata. Saya tidak merasakan kadar gula tidak teratur. Saya mengalami prognosa dalam beberapa hari terakhir. Saya mengalami gemetaran. Kasus panas dingin ringan. Saya mengalami bersin terus menerus. Kasus berair dari mata ringan.,1
4184,"Saya mengalami muntah. Saya mengalami batuk dalam beberapa hari terakhir. Kasus sakit perut ringan. Tidak ada kulit kekuningan. Sesekali, nyeri dada saya rasakan. Kasus bisul di lidah ringan. Saya tidak merasakan adanya kadar gula tidak teratur. Tidak ada gatal. Kasus keasaman ringan.",2
4185,Saya tidak merasakan panas dingin. Saya mengalami sakit perut 1. Saya mengalami menguningnya mata dalam beberapa hari terakhir. Saya mengalami mual dalam beberapa hari terakhir. kulit kekuningan. Sering bermasalah dengan kehilangan selera makan. Saya tidak merasakan ruam kulit. Sering bermasalah dengan gatal. Tidak ada buang air kecil bercak. muntah.,3
4186,Kasus buang air kecil yang terbakar ringan. Saya mengalami gatal. Saya mengalami buang air kecil bercak. Saya tidak merasakan adanya penyumbatan. Tidak ada bersin terus menerus. Sering bermasalah dengan ruam kulit. Saya tidak merasakan adanya sesak napas. sakit perut.,4
4187,"Saya tidak merasakan adanya nyeri sendi. Saya tidak merasakan keasaman. Saya menemukan tanda-tanda muntah. Sering bermasalah dengan gatal dalam. lewatnya gas. Sesekali, sakit perut 1 saya rasakan. Sesekali, kehilangan selera makan saya rasakan. Sering bermasalah dengan gangguan pencernaan. Saya tidak merasakan sakit perut.",5
4188,Saya mengalami pemborosan otot sesekali. Saya mengalami bercak di tenggorokan sesekali. Sering bermasalah dengan kontak perkawinan ekstra. Saya tidak merasakan urin gelap. Saya mengalami demam tinggi. Tidak ada batuk. Saya tidak merasakan adanya penambahan berat badan.,6
4189,"Saya tidak merasakan adanya bisul di lidah. Kasus nafsu makan meningkat ringan. Saya mengalami kelelahan sesekali. Kasus kadar gula tidak teratur ringan. Sesekali, rasa lapar yang berlebihan saya rasakan. Saya mengalami kegemukan dalam beberapa hari terakhir. Saya mengalami penurunan berat badan dalam beberapa hari terakhir. Tidak ada buang air kecil bercak. Saya menemukan tanda-tanda kelesuan. Saya mengalami kegelisahan sesekali. Kasus poliuria ringan. Sering bermasalah dengan penglihatan kabur dan terdistorsi. Saya tidak merasakan mata cekung.",7
4190,Kasus dehidrasi ringan. Saya menemukan tanda-tanda mata cekung. Tidak ada erupsi kulit nodal. Saya mengalami diare sesekali. Saya tidak merasakan adanya kegelisahan. Saya mengalami muntah dalam beberapa hari terakhir. Saya tidak merasakan adanya ruam kulit.,8
4191,"Saya mengalami batuk sesekali. Saya tidak merasakan adanya buang air kecil yang terbakar. demam tinggi. Sering bermasalah dengan dahak mukoid. Sesekali, kelelahan saya rasakan. Tidak ada mual. Sesekali, sejarah keluarga saya rasakan. Saya menemukan tanda-tanda sesak napas. Saya tidak merasakan adanya demam ringan.",9
4192,"Sesekali, pusing saya rasakan. Sesekali, nyeri dada saya rasakan. Tidak ada sakit punggung. Saya tidak merasakan adanya sakit perut 1. Saya mengalami sakit kepala sesekali. Sering bermasalah dengan kehilangan keseimbangan. Saya tidak merasakan adanya kadar gula tidak teratur. Saya mengalami kurang konsenterasi dalam beberapa hari terakhir.",10
4193,"Saya mengalami leher kaku sesekali. Sering bermasalah dengan keasaman. Sering bermasalah dengan rasa lapar yang berlebihan. Saya tidak merasakan gemetaran. Sering bermasalah dengan sakit kepala. Sesekali, depresi saya rasakan. Tidak ada sembelit. Tidak ada kehilangan selera makan. Sering bermasalah dengan gangguan penglihatan. Sesekali, gangguan pencernaan saya rasakan. Sering bermasalah dengan penglihatan kabur dan terdistorsi. Saya mengalami sifat lekas marah dalam beberapa hari terakhir.",11
4194,"Sering bermasalah dengan kelemahan pada tungkai. Sesekali, sakit punggung saya rasakan. Saya tidak merasakan adanya panas dingin. Saya menemukan tanda-tanda kehilangan keseimbangan. Saya mengalami sakit leher sesekali. Saya tidak merasakan adanya gatal. pusing. Tidak ada ruam kulit.",12
4195,sensorium yang diubah. Saya mengalami sakit kepala sesekali. Saya mengalami muntah dalam beberapa hari terakhir. Saya tidak merasakan nyeri sendi. Saya tidak merasakan adanya nyeri di belakang mata. Saya mengalami kelemahan satu sisi tubuh dalam beberapa hari terakhir. Saya tidak merasakan adanya bisul di lidah.,13
4196,Saya tidak merasakan penambahan berat badan. Saya mengalami urin gelap sesekali. Saya mengalami penurunan berat badan sesekali. Kasus demam tinggi ringan. Saya mengalami sakit perut 1. kelelahan. Saya mengalami kulit kekuningan sesekali. Saya mengalami muntah. Saya tidak merasakan adanya buang air kecil bercak. Saya tidak merasakan adanya nyeri sendi. Sering bermasalah dengan gatal.,14
4197,"Saya menemukan tanda-tanda muntah. Sering bermasalah dengan sakit kepala. mual. Saya tidak merasakan dehidrasi. Tidak ada kegelisahan. Saya mengalami panas dingin dalam beberapa hari terakhir. demam tinggi. Sesekali, berkeringat saya rasakan. Saya mengalami nyeri otot dalam beberapa hari terakhir. Saya tidak merasakan adanya nyeri sendi. Saya mengalami diare dalam beberapa hari terakhir.",15
4198,Saya mengalami bintik-bintik merah di sekujur tubuh dalam beberapa hari terakhir. Saya mengalami kelelahan. Tidak ada mual. Saya tidak merasakan bersin terus menerus. Tidak ada kegelisahan. gatal. Sering bermasalah dengan demam tinggi. Saya mengalami kelesuan dalam beberapa hari terakhir. kelenjar getah bening membengkak. Saya mengalami ruam kulit dalam beberapa hari terakhir. Kasus kehilangan selera makan ringan. Kasus sakit kepala ringan. Saya mengalami rasa tidak enak dalam beberapa hari terakhir. Saya mengalami demam ringan dalam beberapa hari terakhir.,16
4199,"Kasus ruam kulit ringan. Saya tidak merasakan adanya bercak di tenggorokan. Saya mengalami mual. Saya menemukan tanda-tanda kelelahan. Sering bermasalah dengan nyeri sendi. Saya tidak merasakan kecemasan. muntah. Saya mengalami nyeri di belakang mata. Sering bermasalah dengan kehilangan selera makan. Sesekali, nyeri otot saya rasakan. Tidak ada perubahan suasana hati. Saya mengalami bintik-bintik merah di sekujur tubuh. Saya menemukan tanda-tanda rasa tidak enak. Saya mengalami demam tinggi. Saya mengalami panas dingin. Saya mengalami sakit punggung dalam beberapa hari terakhir. sakit kepala.",17
4200,"Kasus kelelahan ringan. sembelit. Saya mengalami mual dalam beberapa hari terakhir. Saya mengalami muntah dalam beberapa hari terakhir. Saya tidak merasakan adanya kadar gula tidak teratur. Saya tidak merasakan urin gelap. Saya menemukan tanda-tanda sakit perut 1. Saya tidak merasakan adanya demam ringan. panas dingin. Sesekali, sakit perut 2 saya rasakan. Kasus tampilan beracun atau tifus ringan. sakit kepala. Saya mengalami diare sesekali. Saya mengalami demam tinggi.",18
