indeks;label;text
164; reaksi obat; Kulit saya kadang-kadang mengelupas ruam yang saya miliki. Ini membuat saya lebih rentan terhadap infeksi. Tangan saya mulai gemetar, dan kadang-kadang saya gemetar.
165; reaksi obat; Saya mengalami mual yang parah dan rasa tidak nyaman di dada. Belakangan ini saya mengalami rasa tidak nyaman di dada. Saya sering menggigil dan merasa sangat gugup.
166; reaksi obat; Saya mengalami ruam di dada dan punggung serta gatal di sekujur tubuh. Saya terkadang memiliki kulit yang terkelupas, yang sering menimbulkan tanda di tubuh saya.
167; reaksi obat; Tekstur rambut saya telah berubah secara signifikan, dan saya mengalami kerontokan rambut. Kulit kepala saya kering dan gatal, dan ketombe saya semakin parah. Kulit saya juga menjadi sangat kering.
168; reaksi obat; Gairah seks saya menurun, dan saya merasa lebih sulit untuk berfungsi secara seksual. Saya secara teratur mengalami kabut otak dan merasa sangat pusing dan bingung.
169; reaksi obat;Siklus bulanan saya telah berubah, dan saya mengalami keputihan yang tidak terduga. Saya sering mengalami perubahan suasana hati dan sesekali mengalami agitasi.
170; reaksi obat; Berat badan saya bertambah banyak dan sekarang cukup gemuk. Nafsu makan saya bervariasi, dan saya memiliki keinginan untuk berbagai hal.
171; reaksi obat; Saya berjuang untuk mempertahankan fokus, dan kejernihan mental saya sangat buruk. Saya mengalami kesulitan mengingat hal-hal dan sering melupakan hal-hal.
172; reaksi obat; Lidah saya juga memiliki sisa rasa logam selain perubahan rasa dan aroma. kadang-kadang mengalami nyeri otot dan sendi akut
173; reaksi obat; Saya mengalami sakit kepala dan migrain, dan saya mengalami kesulitan tidur. Seluruh tubuhku bergetar dan berkedut. Terkadang saya menjadi pusing.
174; reaksi obat; Ketika saya demam, saya merasa sangat pusing dan pusing. Jantungku berdebar kencang, dan kepalaku benar-benar berkabut. Kemampuan saya untuk berpikir dengan benar terganggu, dan semuanya tampak agak kabur.
175; reaksi obat;Ruam saya terkadang menyebabkan kulit saya terkelupas. Akibatnya, saya lebih rentan terhadap penyakit. Terkadang saya mulai gemetar, dan tangan saya mulai gemetar.
176; reaksi obat; Baik nyeri dada dan mual yang ekstrim hadir. Baru-baru ini, dadaku sakit. Saya sering menggigil dan sangat cemas.
177; reaksi obat; Seluruh tubuh saya gatal, dan saya memiliki ruam di punggung dan dada saya. Kulit saya kadang-kadang bisa terkelupas, yang biasanya menghasilkan bekas tubuh.
178; reaksi obat; Saya kehilangan rambut, dan tekstur rambut saya telah banyak berubah. Ketombe saya semakin parah, dan kulit kepala saya yang kering dan gatal. Kulit saya menjadi sangat kering juga.
179; reaksi obat; Hasrat seks saya menurun, dan saya kesulitan berhubungan seks. Saya sering mengalami kabut otak, serta merasa agak bingung.
180; reaksi obat; Saya melihat perbedaan dalam siklus bulanan saya dan keputihan yang tidak terduga. Saya menjadi mudah tersinggung setiap saat, dan suasana hati saya sering berubah.
181; reaksi obat;Berat badan saya bertambah banyak dan sekarang sangat gemuk. Saya memiliki dorongan yang berbeda dan selera yang berbeda.
182; reaksi obat; Saya memiliki kejernihan mental yang buruk dan sulit untuk tetap fokus. Saya secara teratur melupakan hal-hal dan memiliki masalah mengingat hal-hal.
183; reaksi obat; Seiring dengan perubahan rasa dan penciuman, lidah saya juga memiliki aftertaste metalik. kadang-kadang mengalami nyeri sendi dan otot yang parah
184; reaksi obat; Saya menderita migrain dan sakit kepala, dan saya sulit tidur. Seluruh tubuhku gemetar dan menggigil. Kadang-kadang, saya pusing.
185; reaksi obat; Saya cukup mual dan pusing saat demam. Otakku benar-benar keruh, dan jantungku berdegup kencang. Saya kesulitan berpikir jernih, dan semuanya tampak sedikit kabur.
186; reaksi obat; Terkadang kulit saya mulai mengelupas karena ruam. Akibatnya, saya lebih rentan sakit. Kadang-kadang, tangan saya mulai bergetar dan saya mulai gemetar.
187; reaksi obat;Ada mual yang parah dan rasa tidak nyaman di dada. Belakangan ini dada saya terasa sakit. Saya sangat gugup dan sering menggigil.
188; reaksi obat; Saya mengalami ruam di punggung dan dada, dan seluruh tubuh saya gatal. Kulit saya kadang-kadang kering dan bersisik, yang sering meninggalkan bekas tubuh.
189; reaksi obat; Saya mengalami kerontokan rambut, dan tekstur rambut saya telah berubah secara signifikan. Kulit kepala saya yang kering, gatal, dan berketombe semakin parah. Kulit saya juga menjadi sangat kering.
190; reaksi obat; Saya tidak lagi ingin berhubungan seks, dan sulit bagi saya untuk melakukannya. Saya secara teratur mengalami kabut otak dan rasa bingung.
191; reaksi obat; Siklus bulanan saya telah berubah, dan saya mengalami keputihan yang tidak terduga. Saya kadang-kadang kehilangan kesabaran, dan suasana hati saya banyak berubah.
192; reaksi obat; Berat badan saya bertambah banyak dan saat ini cukup gemuk. Saya memiliki banyak kecenderungan dan keinginan.
193; reaksi obat; Saya memiliki kejernihan mental yang buruk dan sulit fokus. Saya sering melupakan hal-hal dan bergumul dengan ingatan.
194; reaksi obat;Lidah saya juga berubah rasa dan aromanya, meninggalkan sisa rasa metalik. dapat mengalami nyeri sendi dan otot yang menyiksa
195; reaksi obat; Saya mengalami sakit kepala dan migrain, dan saya mengalami kesulitan tidur. Aku sudah gemetar dan menggigil seluruh. Terkadang saya menjadi pusing.
196; reaksi obat; Ketika saya memiliki suhu, saya merasa sangat mual dan pusing. Jantungku berdebar kencang, dan pikiranku benar-benar berkabut. Semuanya terasa sedikit kabur bagi saya, dan saya kesulitan berpikir jernih.
197; reaksi obat; Ruam saya kadang-kadang menyebabkan kulit saya mulai rontok. Akibatnya, saya lebih mungkin jatuh sakit. Tangan saya sesekali mulai gemetar, dan saya mulai gemetar.
198; reaksi obat; Nyeri dada dan mual yang parah hadir. Baru-baru ini, dadaku sakit. Saya sangat gemetar dan sangat cemas.
199; reaksi obat; Seluruh tubuh saya gatal, dan saya memiliki ruam di punggung dan dada saya. Terkadang kulit saya mungkin kering dan terkelupas, yang sering menimbulkan noda pada tubuh.
200; penyakit ulkus peptikum;Saya merasakan sensasi terbakar di perut bagian atas, sering di antara atau di malam hari. Saya mengalami mulas dan gangguan pencernaan dan sering merasa sangat mual
201; penyakit ulkus peptikum; Saya mengalami kembung dan perasaan tidak nyaman. Saya telah mengalami penurunan berat badan dan kehilangan nafsu makan. Kadang-kadang saya memiliki tinja berwarna gelap dan lembap serta darah dalam muntahan saya
202; penyakit ulkus peptikum; Saya sulit menelan makanan dan sering merasakan makanan tersangkut di tenggorokan. Saya terus-menerus bersendawa dan kembung. Ada rasa asam yang kuat di mulutku
203; penyakit ulkus peptikum; Saya mengalami tinja berdarah yang mengakibatkan kehilangan darah dan kehilangan zat besi. Ini menyebabkan saya anemia dan saya merasa sangat lemah secara umum
204; penyakit ulkus peptikum; Saya memiliki rasa lapar dan nafsu makan yang gigih dan menggerogoti. Terkadang saya mengalami kram perut dan kejang. Ada kembung dan gas setelah makan yang membuat saya sangat tidak nyaman
205; penyakit ulkus peptikum; Saya mengalami perubahan pada buang air besar saya, seperti sembelit dan diare. Saya kehilangan nafsu makan dan energi dan sering merasa sangat lelah
206; penyakit ulkus peptikum;Saya mengalami sakit perut dan semakin parah jika saya membungkuk atau berbaring. Saya merasa tidak nyaman saat makan makanan tertentu seperti makanan pedas atau asam. Terkadang saya buang air besar karena ini
207; penyakit ulkus peptikum; Saya mengalami kesulitan tidur karena sakit perut atau ketidaknyamanan. Saya kehilangan nafsu makan dan merasa lelah setelah pergi ke kamar mandi. Saya merasa sangat tited sepanjang waktu
208; penyakit ulkus peptikum; Saya memiliki rasa asam asam di mulut saya. Saya sering bersendawa dan bersendawa. Saya merasakan tekanan atau rasa penuh di perut bagian atas yang berlangsung selama beberapa jam
209; penyakit ulkus peptikum; Saya mengalami penurunan berat badan yang tidak diinginkan dan kesulitan menambah berat badan. Saya mengalami nyeri dan ketidaknyamanan yang berkurang dengan mengonsumsi antasida. Mulutku terasa sangat tidak enak
210; penyakit ulkus peptikum; Kadang-kadang sepanjang siang atau malam hari, perut bagian atas saya terasa panas. Saya mengalami gangguan pencernaan, mulas, dan sering mengalami mual yang ekstrem.
211; penyakit ulkus peptikum; Kembung dan kegelisahan sama-sama hadir dalam diri saya. Saya telah kehilangan berat badan dan kehilangan minat pada makanan. Saya kadang-kadang mendapatkan feses berwarna hitam dan muntah yang mengandung darah.
212; penyakit ulkus peptikum;Saya kesulitan menelan, dan sering merasa ada makanan yang tersangkut di tenggorokan. Saya merasa kembung dan bersendawa terus-menerus. Saya selalu mendapatkan rasa asam di mulut saya.
213; penyakit ulkus peptikum; Kotoran berdarah saya telah menyebabkan saya kehilangan zat besi dan darah, antara lain. Saya sekarang menderita anemia karena ini, dan saya biasanya merasa sangat lemah.
214; penyakit ulkus peptikum; Rasa lapar dan nafsu makan saya terus-menerus dan rakus. Secara berkala, perut saya mungkin kram dan kejang. Setelah makan, saya kembung dan gas, yang membuat saya sangat tidak nyaman.
215; penyakit ulkus peptikum; Gerakan usus saya telah berubah
216; penyakit ulkus peptikum; Saya sakit perut, dan membungkuk atau berbaring hanya memperburuknya. Ketika saya mengkonsumsi makanan tertentu, seperti masakan pedas atau asam, saya merasa tidak nyaman. Ini terkadang menyebabkan saya buang air besar.
217; penyakit ulkus peptikum; Saya mengalami kesulitan jatuh atau tertidur karena sakit perut. Setelah menggunakan kamar kecil, saya merasa lelah dan kehilangan nafsu makan. Saya selalu merasa sangat cemas.
218; penyakit ulkus peptikum;Mulutku dipenuhi rasa asam dan asam. Sendawa dan sendawa saya sering. Selama beberapa jam, saya merasakan tekanan atau rasa penuh di perut bagian atas.
219; penyakit ulkus peptikum; Saya menurunkan berat badan secara tidak sengaja dan merasa sulit untuk menambah berat badan. Saya menggunakan antasida untuk mengurangi rasa sakit dan ketidaknyamanan yang saya alami. Mulutku terasa mengerikan.
220; penyakit ulkus peptikum; Saya kadang-kadang merasa terbakar di perut bagian atas saya sepanjang hari atau di malam hari. Saya mengalami mulas, gangguan pencernaan, dan episode mual yang parah secara teratur.
221; penyakit ulkus peptikum; Saya merasa kembung dan gelisah pada saat bersamaan. Berat badan saya turun, dan saya tidak lagi suka makan. Saya kadang-kadang muntah darah dan tinja berwarna gelap.
222; penyakit ulkus peptikum; Saya sering merasa makanan tersangkut di tenggorokan dan kesulitan menelan. Saya merasa kembung dan sering bersendawa. Saya terus-menerus merasakan sisa rasa pahit.
223; penyakit ulkus peptikum; Saya kehilangan banyak barang karena tinja berdarah, termasuk besi dan darah. Karena itu, saya sekarang menderita anemia dan biasanya merasa agak lemah.
224; penyakit ulkus peptikum;Nafsu makan dan kelaparan kronis saya sama-sama ganas. Perut saya terkadang sakit dan kejang. Saya mengalami gas dan kembung setelah makan, yang sangat menyakitkan.
225; penyakit ulkus peptikum; Buang air besar saya menjadi sembelit dan diare. Saya sering merasa sangat lelah dan kurang energi dan nafsu makan.
226; penyakit ulkus peptikum; Membungkuk atau berbaring hanya membuat perut saya semakin terasa. Saya mengalami nyeri setelah makan beberapa makanan, seperti makanan panas atau asam. Saya kadang-kadang buang air besar sebagai akibatnya.
227; penyakit ulkus peptikum; Karena perut tidak nyaman, saya kesulitan tidur atau tetap tertidur. Saya kelelahan setelah menggunakan kamar mandi dan kehilangan nafsu makan. Saya cukup gugup sepanjang waktu.
228; penyakit ulkus peptikum; Rasa asam dan asam ada di seluruh mulutku. Bersendawa dan bersendawa adalah hal yang biasa bagi saya. Saya mengalami tekanan atau kepenuhan di perut bagian atas selama beberapa jam.
229; penyakit ulkus peptikum; Saya tanpa sadar menurunkan berat badan dan merasa sulit untuk menambah berat badan. Untuk menghilangkan rasa sakit dan tidak nyaman yang saya rasakan, saya minum antasida. Mulutku sangat sakit.
230; penyakit ulkus peptikum;Kadang-kadang, sepanjang siang atau malam hari, perut bagian atas saya terasa terbakar. Saya sering mengalami episode mual yang ekstrim, mulas, dan gangguan pencernaan.
231; penyakit ulkus peptikum; Saya mengalami kembung dan tidak nyaman. Saya tidak lagi suka makan karena berat badan saya turun. Saya terkadang muntah darah dan buang air besar berwarna hitam.
232; penyakit ulkus peptikum; Saya sering mengalami masalah menelan dan sensasi makanan tersangkut di tenggorokan. Saya sering bersendawa dan merasa kembung. Rasa sisa saya tidak enak sepanjang waktu.
233; penyakit ulkus peptikum; Kotoran berdarah saya telah menyebabkan saya kehilangan banyak hal, termasuk zat besi dan darah. Akibatnya, saya sekarang menderita anemia, dan biasanya saya merasa agak lemah.
234; penyakit ulkus peptikum; Nafsu makan dan rasa lapar saya yang terus-menerus sangat kuat. Ada kalanya perut saya sakit dan kram. Setelah makan, saya mengalami gas yang sangat menyakitkan dan kembung.
235; penyakit ulkus peptikum; Sembelit dan buang air besar diare telah terjadi pada saya. Saya sering kekurangan energi dan nafsu makan.
236; penyakit ulkus peptikum;Perut saya hanya terasa lebih buruk ketika saya membungkuk atau berbaring. Setelah makan makanan tertentu, seperti masakan pedas atau asam, saya merasa tidak nyaman. Ini terkadang menyebabkan saya buang air besar.
237; penyakit ulkus peptikum; Saya menderita sakit perut yang membuat saya tidak bisa tidur atau jatuh. Setelah menggunakan kamar kecil, saya merasa lelah dan kehilangan minat pada makanan. Saya selalu sangat cemas.
238; penyakit ulkus peptikum; Mulutku dipenuhi rasa asam dan asam. Bersendawa dan bersendawa sering terjadi pada saya. Selama beberapa jam, perut bagian atas saya terasa tertekan atau penuh.
239; penyakit ulkus peptikum; Saya secara tidak sengaja menurunkan berat badan dan sulit mendapatkannya kembali. Saya menggunakan antasida untuk menghilangkan rasa sakit dan ketidaknyamanan yang saya alami. Sakit sekali di mulutku.
240; penyakit ulkus peptikum; Saya kadang-kadang merasa terbakar di perut bagian atas saya sepanjang hari atau di malam hari. Saya secara teratur mengalami mulas yang parah, gangguan pencernaan, dan mual.
241; penyakit ulkus peptikum; Saya merasa kembung dan gelisah. Karena berat badan saya turun, saya tidak lagi suka makan. Saya kadang-kadang mendapatkan tinggal, tinja hitam dan darah di muntahan saya.
242; penyakit ulkus peptikum;Saya sering mengalami kesulitan menelan, dan kadang-kadang saya merasa makanan seperti tersangkut di tenggorokan. Saya sering merasa kembung dan sendawa. Setiap kali, saya memiliki aftertaste yang buruk.
243; penyakit ulkus peptikum; Saya kehilangan banyak barang karena tinja berdarah, termasuk besi dan darah. Akibatnya, saya sekarang menderita anemia dan umumnya merasa agak lemah.
244; penyakit ulkus peptikum; Saya memiliki nafsu makan yang kuat dan selalu lapar. Perut saya terkadang sakit dan kram. Saya mengalami gas yang sangat menyakitkan dan kembung setelah makan.
